tanggal,id_produk,nama_produk,kategori_produk,harga_satuan,stok_awal,stok_akhir,jumlah_terjual,total_penjualan,diskon_persen,promo_aktif,biaya_promosi,kanal_penjualan,hari_dalam_minggu,akhir_pekan,bulan,musim_ramadan_lebaran,cuaca,jumlah_pengunjung,rating_produk
2024-10-04,P002,Minuman kopi susu,makanan_minuman,15000,46,13,33,495000,0,0,0,online,Friday,0,10,0,berawan,84,4.4
2024-10-04,P003,Snack kemasan lokal,makanan_minuman,9000,75,33,42,378000,0,0,0,online,Friday,0,10,0,berawan,84,4.4
2024-10-04,P004,Kaos basic,fashion,68500,11,2,9,616500,0,0,0,online,Friday,0,10,0,berawan,84,4.3
2024-10-04,P005,Hijab polos,fashion,42500,33,16,17,722500,0,0,0,campuran,Friday,0,10,0,berawan,84,4.2
2024-10-04,P006,Sandal harian,fashion,54500,16,4,12,654000,0,0,0,campuran,Friday,0,10,0,berawan,84,4.1
2024-10-04,P007,Sabun cuci literan,kebutuhan_rumah,18000,27,6,21,378000,0,0,0,offline,Friday,0,10,0,berawan,84,4.3
2024-10-04,P008,Beras 5 kg,kebutuhan_rumah,70500,18,9,9,634500,0,0,0,online,Friday,0,10,0,berawan,84,4.6
2024-10-04,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,57,27,30,526500,10,1,58500,offline,Friday,0,10,0,berawan,84,4.4
2024-10-04,P010,Aksesori ponsel,aksesoris,24500,22,0,22,539000,0,0,0,online,Friday,0,10,0,berawan,84,4.1
2024-10-04,P011,Buket mini,kerajinan,46000,9,0,9,414000,0,0,0,online,Friday,0,10,0,berawan,84,4.7
2024-10-04,P012,Paket hampers,kerajinan,98500,5,0,5,492500,0,0,0,online,Friday,0,10,0,berawan,84,4.6
2024-10-05,P001,Paket nasi lauk,makanan_minuman,18000,75,31,44,792000,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,4.5
2024-10-05,P002,Minuman kopi susu,makanan_minuman,15000,72,32,40,600000,0,0,0,campuran,Saturday,1,10,0,hujan_ringan,125,4.6
2024-10-05,P003,Snack kemasan lokal,makanan_minuman,9000,80,41,39,351000,0,0,0,online,Saturday,1,10,0,hujan_ringan,125,4.3
2024-10-05,P004,Kaos basic,fashion,66500,26,15,11,658400,10,1,73200,online,Saturday,1,10,0,hujan_ringan,125,4.4
2024-10-05,P005,Hijab polos,fashion,44000,45,15,30,1254000,5,1,66000,online,Saturday,1,10,0,hujan_ringan,125,4.7
2024-10-05,P006,Sandal harian,fashion,53500,24,3,21,1011200,10,1,112400,offline,Saturday,1,10,0,hujan_ringan,125,3.9
2024-10-05,P007,Sabun cuci literan,kebutuhan_rumah,17500,54,21,33,577500,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,3.9
2024-10-05,P008,Beras 5 kg,kebutuhan_rumah,73000,30,14,16,1168000,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,4.5
2024-10-05,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,32,1,31,589000,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,4.4
2024-10-05,P010,Aksesori ponsel,aksesoris,26500,37,20,17,450500,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,4.0
2024-10-05,P011,Buket mini,kerajinan,46000,19,7,12,552000,0,0,0,offline,Saturday,1,10,0,hujan_ringan,125,4.9
2024-10-05,P012,Paket hampers,kerajinan,93000,9,0,9,837000,0,0,0,online,Saturday,1,10,0,hujan_ringan,125,4.6
2024-10-06,P001,Paket nasi lauk,makanan_minuman,18000,64,35,29,522000,0,0,0,online,Sunday,1,10,0,hujan_ringan,104,4.4
2024-10-06,P002,Minuman kopi susu,makanan_minuman,15500,82,39,43,666500,0,0,0,offline,Sunday,1,10,0,hujan_ringan,104,4.5
2024-10-06,P003,Snack kemasan lokal,makanan_minuman,8500,100,24,76,581400,10,1,64600,online,Sunday,1,10,0,hujan_ringan,104,4.1
2024-10-06,P004,Kaos basic,fashion,65500,21,7,14,917000,0,0,0,campuran,Sunday,1,10,0,hujan_ringan,104,4.4
2024-10-06,P005,Hijab polos,fashion,41000,24,12,12,492000,0,0,0,online,Sunday,1,10,0,hujan_ringan,104,4.6
2024-10-06,P006,Sandal harian,fashion,50500,20,0,20,959500,5,1,50500,campuran,Sunday,1,10,0,hujan_ringan,104,4.2
2024-10-06,P007,Sabun cuci literan,kebutuhan_rumah,17500,50,17,33,577500,0,0,0,campuran,Sunday,1,10,0,hujan_ringan,104,4.3
2024-10-06,P008,Beras 5 kg,kebutuhan_rumah,72500,23,12,11,797500,0,0,0,online,Sunday,1,10,0,hujan_ringan,104,4.5
2024-10-06,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,56,15,41,701100,10,1,77900,offline,Sunday,1,10,0,hujan_ringan,104,4.2
2024-10-06,P010,Aksesori ponsel,aksesoris,25500,41,14,27,688500,0,0,0,offline,Sunday,1,10,0,hujan_ringan,104,3.9
2024-10-06,P011,Buket mini,kerajinan,42000,12,8,4,168000,0,0,0,online,Sunday,1,10,0,hujan_ringan,104,4.7
2024-10-06,P012,Paket hampers,kerajinan,93500,13,7,6,561000,0,0,0,campuran,Sunday,1,10,0,hujan_ringan,104,4.3
2024-10-07,P001,Paket nasi lauk,makanan_minuman,18000,107,46,61,933300,15,1,164700,campuran,Monday,0,10,0,berawan,107,4.5
2024-10-07,P002,Minuman kopi susu,makanan_minuman,14000,71,33,38,532000,0,0,0,offline,Monday,0,10,0,berawan,107,4.8
2024-10-07,P003,Snack kemasan lokal,makanan_minuman,9000,76,28,48,432000,0,0,0,offline,Monday,0,10,0,berawan,107,4.1
2024-10-07,P004,Kaos basic,fashion,64500,22,9,13,796600,5,1,41900,offline,Monday,0,10,0,berawan,107,4.2
2024-10-07,P005,Hijab polos,fashion,40500,29,13,16,648000,0,0,0,offline,Monday,0,10,0,berawan,107,4.6
2024-10-07,P006,Sandal harian,fashion,59000,11,5,6,354000,0,0,0,online,Monday,0,10,0,berawan,107,4.2
2024-10-07,P007,Sabun cuci literan,kebutuhan_rumah,17500,48,24,24,420000,0,0,0,offline,Monday,0,10,0,berawan,107,4.4
2024-10-07,P008,Beras 5 kg,kebutuhan_rumah,74500,19,6,13,968500,0,0,0,online,Monday,0,10,0,berawan,107,4.7
2024-10-07,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,38,9,29,522000,0,0,0,offline,Monday,0,10,0,berawan,107,4.0
2024-10-07,P010,Aksesori ponsel,aksesoris,24000,33,16,17,408000,0,0,0,online,Monday,0,10,0,berawan,107,4.2
2024-10-07,P011,Buket mini,kerajinan,44000,16,3,13,572000,0,0,0,offline,Monday,0,10,0,berawan,107,4.8
2024-10-07,P012,Paket hampers,kerajinan,96500,9,7,2,193000,0,0,0,campuran,Monday,0,10,0,berawan,107,4.7
2024-10-08,P001,Paket nasi lauk,makanan_minuman,16500,42,0,42,658400,5,1,34600,offline,Tuesday,0,10,0,cerah,114,4.3
2024-10-08,P002,Minuman kopi susu,makanan_minuman,15000,76,26,50,750000,0,0,0,offline,Tuesday,0,10,0,cerah,114,4.5
2024-10-08,P003,Snack kemasan lokal,makanan_minuman,9000,89,21,68,581400,5,1,30600,online,Tuesday,0,10,0,cerah,114,4.2
2024-10-08,P004,Kaos basic,fashion,64000,15,5,10,640000,0,0,0,online,Tuesday,0,10,0,cerah,114,4.2
2024-10-08,P005,Hijab polos,fashion,42500,25,3,22,935000,0,0,0,online,Tuesday,0,10,0,cerah,114,4.7
2024-10-08,P006,Sandal harian,fashion,53000,19,1,18,954000,0,0,0,online,Tuesday,0,10,0,cerah,114,4.2
2024-10-08,P007,Sabun cuci literan,kebutuhan_rumah,16500,48,11,37,610500,0,0,0,offline,Tuesday,0,10,0,cerah,114,4.2
2024-10-08,P008,Beras 5 kg,kebutuhan_rumah,74000,17,6,11,814000,0,0,0,online,Tuesday,0,10,0,cerah,114,4.7
2024-10-08,P009,Minyak goreng 1 liter,kebutuhan_rumah,20500,48,19,29,594500,0,0,0,offline,Tuesday,0,10,0,cerah,114,4.2
2024-10-08,P010,Aksesori ponsel,aksesoris,26000,35,9,26,676000,0,0,0,online,Tuesday,0,10,0,cerah,114,4.1
2024-10-08,P011,Buket mini,kerajinan,42500,16,11,5,212500,0,0,0,online,Tuesday,0,10,0,cerah,114,4.7
2024-10-08,P012,Paket hampers,kerajinan,92000,10,7,3,276000,0,0,0,offline,Tuesday,0,10,0,cerah,114,4.7
2024-10-09,P001,Paket nasi lauk,makanan_minuman,17500,37,2,35,612500,0,0,0,campuran,Wednesday,0,10,0,berawan,91,4.7
2024-10-09,P002,Minuman kopi susu,makanan_minuman,15500,51,16,35,542500,0,0,0,offline,Wednesday,0,10,0,berawan,91,4.1
2024-10-09,P003,Snack kemasan lokal,makanan_minuman,9000,84,35,49,441000,0,0,0,offline,Wednesday,0,10,0,berawan,91,4.2
2024-10-09,P004,Kaos basic,fashion,67500,18,5,13,877500,0,0,0,offline,Wednesday,0,10,0,berawan,91,4.2
2024-10-09,P005,Hijab polos,fashion,40000,21,8,13,520000,0,0,0,online,Wednesday,0,10,0,berawan,91,4.6
2024-10-09,P006,Sandal harian,fashion,52500,15,8,7,367500,0,0,0,online,Wednesday,0,10,0,berawan,91,4.3
2024-10-09,P007,Sabun cuci literan,kebutuhan_rumah,17500,49,19,30,525000,0,0,0,campuran,Wednesday,0,10,0,berawan,91,4.3
2024-10-09,P008,Beras 5 kg,kebutuhan_rumah,69500,21,7,14,973000,0,0,0,offline,Wednesday,0,10,0,berawan,91,4.6
2024-10-09,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,48,21,27,486000,0,0,0,offline,Wednesday,0,10,0,berawan,91,4.4
2024-10-09,P010,Aksesori ponsel,aksesoris,25500,45,17,28,678300,5,1,35700,campuran,Wednesday,0,10,0,berawan,91,4.0
2024-10-09,P011,Buket mini,kerajinan,43500,14,4,10,435000,0,0,0,campuran,Wednesday,0,10,0,berawan,91,4.8
2024-10-09,P012,Paket hampers,kerajinan,98500,17,8,9,842200,5,1,44300,campuran,Wednesday,0,10,0,berawan,91,4.5
2024-10-10,P001,Paket nasi lauk,makanan_minuman,16500,80,40,40,627000,5,1,33000,offline,Thursday,0,10,0,berawan,95,4.4
2024-10-10,P002,Minuman kopi susu,makanan_minuman,14500,62,33,29,420500,0,0,0,online,Thursday,0,10,0,berawan,95,4.4
2024-10-10,P003,Snack kemasan lokal,makanan_minuman,8500,54,7,47,399500,0,0,0,offline,Thursday,0,10,0,berawan,95,3.9
2024-10-10,P004,Kaos basic,fashion,65000,20,5,15,828800,15,1,146200,campuran,Thursday,0,10,0,berawan,95,4.3
2024-10-10,P005,Hijab polos,fashion,41500,22,4,18,747000,0,0,0,offline,Thursday,0,10,0,berawan,95,4.8
2024-10-10,P006,Sandal harian,fashion,55000,17,4,13,679200,5,1,35800,offline,Thursday,0,10,0,berawan,95,4.2
2024-10-10,P007,Sabun cuci literan,kebutuhan_rumah,17000,37,9,28,476000,0,0,0,offline,Thursday,0,10,0,berawan,95,4.2
2024-10-10,P008,Beras 5 kg,kebutuhan_rumah,75000,21,10,11,825000,0,0,0,offline,Thursday,0,10,0,berawan,95,4.7
2024-10-10,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,30,2,28,546000,0,0,0,offline,Thursday,0,10,0,berawan,95,4.7
2024-10-10,P010,Aksesori ponsel,aksesoris,24500,39,16,23,563500,0,0,0,offline,Thursday,0,10,0,berawan,95,4.0
2024-10-10,P011,Buket mini,kerajinan,45000,11,2,9,405000,0,0,0,online,Thursday,0,10,0,berawan,95,4.8
2024-10-10,P012,Paket hampers,kerajinan,92000,11,1,10,920000,0,0,0,offline,Thursday,0,10,0,berawan,95,4.6
2024-10-11,P001,Paket nasi lauk,makanan_minuman,17500,53,13,40,665000,5,1,35000,offline,Friday,0,10,0,hujan_ringan,113,4.5
2024-10-11,P002,Minuman kopi susu,makanan_minuman,15000,46,6,40,600000,0,0,0,online,Friday,0,10,0,hujan_ringan,113,4.5
2024-10-11,P003,Snack kemasan lokal,makanan_minuman,8500,54,5,49,416500,0,0,0,offline,Friday,0,10,0,hujan_ringan,113,4.2
2024-10-11,P004,Kaos basic,fashion,66500,19,2,17,1074000,5,1,56500,offline,Friday,0,10,0,hujan_ringan,113,4.2
2024-10-11,P005,Hijab polos,fashion,41500,28,13,15,622500,0,0,0,campuran,Friday,0,10,0,hujan_ringan,113,4.6
2024-10-11,P006,Sandal harian,fashion,56500,14,1,13,734500,0,0,0,online,Friday,0,10,0,hujan_ringan,113,3.9
2024-10-11,P007,Sabun cuci literan,kebutuhan_rumah,16000,34,16,18,288000,0,0,0,online,Friday,0,10,0,hujan_ringan,113,4.1
2024-10-11,P008,Beras 5 kg,kebutuhan_rumah,74000,27,9,18,1265400,5,1,66600,campuran,Friday,0,10,0,hujan_ringan,113,4.3
2024-10-11,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,58,29,29,551000,0,0,0,campuran,Friday,0,10,0,hujan_ringan,113,4.3
2024-10-11,P010,Aksesori ponsel,aksesoris,25000,26,5,21,525000,0,0,0,offline,Friday,0,10,0,hujan_ringan,113,4.0
2024-10-11,P011,Buket mini,kerajinan,43500,10,0,10,435000,0,0,0,online,Friday,0,10,0,hujan_ringan,113,4.7
2024-10-11,P012,Paket hampers,kerajinan,95000,9,7,2,190000,0,0,0,online,Friday,0,10,0,hujan_ringan,113,4.5
2024-10-12,P001,Paket nasi lauk,makanan_minuman,18000,69,14,55,990000,0,0,0,campuran,Saturday,1,10,0,berawan,120,4.6
2024-10-12,P002,Minuman kopi susu,makanan_minuman,14500,122,47,75,978800,10,1,108800,offline,Saturday,1,10,0,berawan,120,4.2
2024-10-12,P003,Snack kemasan lokal,makanan_minuman,8500,86,14,72,612000,0,0,0,offline,Saturday,1,10,0,berawan,120,4.2
2024-10-12,P004,Kaos basic,fashion,64500,45,17,28,1625400,10,1,180600,campuran,Saturday,1,10,0,berawan,120,4.4
2024-10-12,P005,Hijab polos,fashion,42000,34,15,19,798000,0,0,0,online,Saturday,1,10,0,berawan,120,4.6
2024-10-12,P006,Sandal harian,fashion,50500,26,16,10,505000,0,0,0,offline,Saturday,1,10,0,berawan,120,3.7
2024-10-12,P007,Sabun cuci literan,kebutuhan_rumah,17500,38,10,28,490000,0,0,0,online,Saturday,1,10,0,berawan,120,4.3
2024-10-12,P008,Beras 5 kg,kebutuhan_rumah,72500,31,19,12,870000,0,0,0,offline,Saturday,1,10,0,berawan,120,4.5
2024-10-12,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,41,9,32,608000,0,0,0,online,Saturday,1,10,0,berawan,120,4.4
2024-10-12,P010,Aksesori ponsel,aksesoris,26000,61,23,38,889200,10,1,98800,campuran,Saturday,1,10,0,berawan,120,4.0
2024-10-12,P011,Buket mini,kerajinan,42500,15,2,13,552500,0,0,0,offline,Saturday,1,10,0,berawan,120,4.8
2024-10-12,P012,Paket hampers,kerajinan,99500,20,3,17,1522400,10,1,169200,campuran,Saturday,1,10,0,berawan,120,4.8
2024-10-13,P001,Paket nasi lauk,makanan_minuman,18000,80,34,46,828000,0,0,0,offline,Sunday,1,10,0,berawan,134,4.5
2024-10-13,P002,Minuman kopi susu,makanan_minuman,15500,95,41,54,837000,0,0,0,offline,Sunday,1,10,0,berawan,134,4.4
2024-10-13,P003,Snack kemasan lokal,makanan_minuman,9000,97,28,69,621000,0,0,0,offline,Sunday,1,10,0,berawan,134,3.9
2024-10-13,P004,Kaos basic,fashion,66500,24,9,15,997500,0,0,0,offline,Sunday,1,10,0,berawan,134,4.1
2024-10-13,P005,Hijab polos,fashion,43000,46,17,29,1247000,0,0,0,campuran,Sunday,1,10,0,berawan,134,4.5
2024-10-13,P006,Sandal harian,fashion,53500,26,13,13,695500,0,0,0,online,Sunday,1,10,0,berawan,134,4.2
2024-10-13,P007,Sabun cuci literan,kebutuhan_rumah,18000,37,13,24,432000,0,0,0,online,Sunday,1,10,0,berawan,134,4.3
2024-10-13,P008,Beras 5 kg,kebutuhan_rumah,72000,31,9,22,1584000,0,0,0,offline,Sunday,1,10,0,berawan,134,4.8
2024-10-13,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,96,56,40,666000,10,1,74000,campuran,Sunday,1,10,0,berawan,134,4.5
2024-10-13,P010,Aksesori ponsel,aksesoris,25000,37,17,20,500000,0,0,0,campuran,Sunday,1,10,0,berawan,134,3.9
2024-10-13,P011,Buket mini,kerajinan,41000,13,0,13,533000,0,0,0,offline,Sunday,1,10,0,berawan,134,4.5
2024-10-13,P012,Paket hampers,kerajinan,95000,15,5,10,950000,0,0,0,campuran,Sunday,1,10,0,berawan,134,4.6
2024-10-14,P001,Paket nasi lauk,makanan_minuman,19000,67,29,38,722000,0,0,0,offline,Monday,0,10,0,cerah,94,4.3
2024-10-14,P002,Minuman kopi susu,makanan_minuman,15500,77,28,49,683600,10,1,76000,online,Monday,0,10,0,cerah,94,4.6
2024-10-14,P003,Snack kemasan lokal,makanan_minuman,9500,73,31,42,399000,0,0,0,online,Monday,0,10,0,cerah,94,4.2
2024-10-14,P004,Kaos basic,fashion,63500,16,9,7,444500,0,0,0,offline,Monday,0,10,0,cerah,94,4.4
2024-10-14,P005,Hijab polos,fashion,39000,30,18,12,468000,0,0,0,offline,Monday,0,10,0,cerah,94,4.7
2024-10-14,P006,Sandal harian,fashion,58000,19,11,8,464000,0,0,0,campuran,Monday,0,10,0,cerah,94,4.2
2024-10-14,P007,Sabun cuci literan,kebutuhan_rumah,17000,40,17,23,391000,0,0,0,offline,Monday,0,10,0,cerah,94,4.2
2024-10-14,P008,Beras 5 kg,kebutuhan_rumah,75500,24,7,17,1283500,0,0,0,campuran,Monday,0,10,0,cerah,94,4.5
2024-10-14,P009,Minyak goreng 1 liter,kebutuhan_rumah,20000,53,17,36,720000,0,0,0,offline,Monday,0,10,0,cerah,94,4.4
2024-10-14,P010,Aksesori ponsel,aksesoris,24500,31,10,21,514500,0,0,0,online,Monday,0,10,0,cerah,94,3.7
2024-10-14,P011,Buket mini,kerajinan,46500,12,4,8,372000,0,0,0,online,Monday,0,10,0,cerah,94,4.7
2024-10-14,P012,Paket hampers,kerajinan,97500,9,0,9,877500,0,0,0,campuran,Monday,0,10,0,cerah,94,5.0
2024-10-15,P001,Paket nasi lauk,makanan_minuman,16500,45,15,30,495000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.7
2024-10-15,P002,Minuman kopi susu,makanan_minuman,14500,46,6,40,580000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.4
2024-10-15,P003,Snack kemasan lokal,makanan_minuman,9000,52,19,33,297000,0,0,0,online,Tuesday,0,10,0,hujan_deras,90,4.3
2024-10-15,P004,Kaos basic,fashion,65500,13,6,7,458500,0,0,0,campuran,Tuesday,0,10,0,hujan_deras,90,4.5
2024-10-15,P005,Hijab polos,fashion,42000,17,5,12,504000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.5
2024-10-15,P006,Sandal harian,fashion,53000,10,3,7,371000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.2
2024-10-15,P007,Sabun cuci literan,kebutuhan_rumah,18000,26,5,21,378000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.0
2024-10-15,P008,Beras 5 kg,kebutuhan_rumah,67000,12,5,7,469000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.5
2024-10-15,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,33,9,24,456000,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.4
2024-10-15,P010,Aksesori ponsel,aksesoris,26500,29,3,26,585600,15,1,103400,offline,Tuesday,0,10,0,hujan_deras,90,4.1
2024-10-15,P011,Buket mini,kerajinan,44000,10,9,1,44000,0,0,0,campuran,Tuesday,0,10,0,hujan_deras,90,4.7
2024-10-15,P012,Paket hampers,kerajinan,94500,6,1,5,472500,0,0,0,offline,Tuesday,0,10,0,hujan_deras,90,4.3
2024-10-16,P001,Paket nasi lauk,makanan_minuman,18500,59,12,47,695600,20,1,173900,online,Wednesday,0,10,0,hujan_ringan,88,4.7
2024-10-16,P002,Minuman kopi susu,makanan_minuman,15500,47,13,34,527000,0,0,0,offline,Wednesday,0,10,0,hujan_ringan,88,4.4
2024-10-16,P003,Snack kemasan lokal,makanan_minuman,8500,59,22,37,314500,0,0,0,offline,Wednesday,0,10,0,hujan_ringan,88,4.4
2024-10-16,P004,Kaos basic,fashion,66500,20,10,10,598500,10,1,66500,offline,Wednesday,0,10,0,hujan_ringan,88,4.5
2024-10-16,P005,Hijab polos,fashion,43500,25,17,8,348000,0,0,0,online,Wednesday,0,10,0,hujan_ringan,88,4.5
2024-10-16,P006,Sandal harian,fashion,54500,13,4,9,490500,0,0,0,online,Wednesday,0,10,0,hujan_ringan,88,4.3
2024-10-16,P007,Sabun cuci literan,kebutuhan_rumah,17500,48,30,18,283500,10,1,31500,online,Wednesday,0,10,0,hujan_ringan,88,4.3
2024-10-16,P008,Beras 5 kg,kebutuhan_rumah,72500,20,10,10,725000,0,0,0,online,Wednesday,0,10,0,hujan_ringan,88,4.6
2024-10-16,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,25,0,25,450000,0,0,0,offline,Wednesday,0,10,0,hujan_ringan,88,4.5
2024-10-16,P010,Aksesori ponsel,aksesoris,24000,25,3,22,528000,0,0,0,online,Wednesday,0,10,0,hujan_ringan,88,4.1
2024-10-16,P011,Buket mini,kerajinan,45500,12,9,3,136500,0,0,0,offline,Wednesday,0,10,0,hujan_ringan,88,4.8
2024-10-16,P012,Paket hampers,kerajinan,94500,6,2,4,378000,0,0,0,online,Wednesday,0,10,0,hujan_ringan,88,4.5
2024-10-17,P001,Paket nasi lauk,makanan_minuman,17000,56,38,18,306000,0,0,0,campuran,Thursday,0,10,0,hujan_ringan,93,4.4
2024-10-17,P002,Minuman kopi susu,makanan_minuman,15000,79,12,67,904500,10,1,100500,campuran,Thursday,0,10,0,hujan_ringan,93,4.4
2024-10-17,P003,Snack kemasan lokal,makanan_minuman,10000,63,16,47,470000,0,0,0,campuran,Thursday,0,10,0,hujan_ringan,93,4.2
2024-10-17,P004,Kaos basic,fashion,63500,13,7,6,381000,0,0,0,online,Thursday,0,10,0,hujan_ringan,93,4.2
2024-10-17,P005,Hijab polos,fashion,41500,27,19,8,332000,0,0,0,campuran,Thursday,0,10,0,hujan_ringan,93,4.4
2024-10-17,P006,Sandal harian,fashion,52000,14,5,9,468000,0,0,0,online,Thursday,0,10,0,hujan_ringan,93,4.1
2024-10-17,P007,Sabun cuci literan,kebutuhan_rumah,17000,30,15,15,255000,0,0,0,online,Thursday,0,10,0,hujan_ringan,93,4.0
2024-10-17,P008,Beras 5 kg,kebutuhan_rumah,73500,19,7,12,882000,0,0,0,campuran,Thursday,0,10,0,hujan_ringan,93,4.6
2024-10-17,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,47,15,32,592000,0,0,0,offline,Thursday,0,10,0,hujan_ringan,93,4.5
2024-10-17,P010,Aksesori ponsel,aksesoris,24500,28,11,17,416500,0,0,0,online,Thursday,0,10,0,hujan_ringan,93,4.2
2024-10-17,P011,Buket mini,kerajinan,41000,16,8,8,311600,5,1,16400,online,Thursday,0,10,0,hujan_ringan,93,4.7
2024-10-17,P012,Paket hampers,kerajinan,93000,8,6,2,186000,0,0,0,offline,Thursday,0,10,0,hujan_ringan,93,4.7
2024-10-18,P001,Paket nasi lauk,makanan_minuman,18000,63,15,48,777600,10,1,86400,offline,Friday,0,10,0,cerah,91,4.5
2024-10-18,P002,Minuman kopi susu,makanan_minuman,15000,79,54,25,375000,0,0,0,offline,Friday,0,10,0,cerah,91,4.2
2024-10-18,P003,Snack kemasan lokal,makanan_minuman,9500,54,12,42,399000,0,0,0,offline,Friday,0,10,0,cerah,91,4.2
2024-10-18,P004,Kaos basic,fashion,70000,18,5,13,910000,0,0,0,campuran,Friday,0,10,0,cerah,91,4.2
2024-10-18,P005,Hijab polos,fashion,43000,20,5,15,645000,0,0,0,online,Friday,0,10,0,cerah,91,4.4
2024-10-18,P006,Sandal harian,fashion,53500,12,4,8,428000,0,0,0,offline,Friday,0,10,0,cerah,91,4.0
2024-10-18,P007,Sabun cuci literan,kebutuhan_rumah,17500,42,13,29,507500,0,0,0,offline,Friday,0,10,0,cerah,91,4.2
2024-10-18,P008,Beras 5 kg,kebutuhan_rumah,73500,26,5,21,1466300,5,1,77200,offline,Friday,0,10,0,cerah,91,4.5
2024-10-18,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,57,18,39,741000,0,0,0,campuran,Friday,0,10,0,cerah,91,4.6
2024-10-18,P010,Aksesori ponsel,aksesoris,25000,28,10,18,450000,0,0,0,online,Friday,0,10,0,cerah,91,4.1
2024-10-18,P011,Buket mini,kerajinan,43500,20,0,20,739500,15,1,130500,campuran,Friday,0,10,0,cerah,91,4.9
2024-10-18,P012,Paket hampers,kerajinan,98500,10,6,4,394000,0,0,0,offline,Friday,0,10,0,cerah,91,4.3
2024-10-19,P001,Paket nasi lauk,makanan_minuman,19500,66,27,39,760500,0,0,0,offline,Saturday,1,10,0,berawan,112,4.6
2024-10-19,P002,Minuman kopi susu,makanan_minuman,13500,113,48,65,789800,10,1,87800,online,Saturday,1,10,0,berawan,112,4.3
2024-10-19,P003,Snack kemasan lokal,makanan_minuman,9000,83,11,72,648000,0,0,0,online,Saturday,1,10,0,berawan,112,4.4
2024-10-19,P004,Kaos basic,fashion,64500,17,5,12,774000,0,0,0,online,Saturday,1,10,0,berawan,112,4.4
2024-10-19,P005,Hijab polos,fashion,42000,35,9,26,1092000,0,0,0,campuran,Saturday,1,10,0,berawan,112,4.4
2024-10-19,P006,Sandal harian,fashion,55500,15,3,12,666000,0,0,0,online,Saturday,1,10,0,berawan,112,4.1
2024-10-19,P007,Sabun cuci literan,kebutuhan_rumah,17500,45,12,33,577500,0,0,0,online,Saturday,1,10,0,berawan,112,4.3
2024-10-19,P008,Beras 5 kg,kebutuhan_rumah,74500,39,13,26,1840200,5,1,96800,offline,Saturday,1,10,0,berawan,112,4.6
2024-10-19,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,68,19,49,812200,15,1,143300,online,Saturday,1,10,0,berawan,112,4.5
2024-10-19,P010,Aksesori ponsel,aksesoris,26000,38,11,27,702000,0,0,0,offline,Saturday,1,10,0,berawan,112,4.0
2024-10-19,P011,Buket mini,kerajinan,49500,12,1,11,544500,0,0,0,offline,Saturday,1,10,0,berawan,112,4.6
2024-10-19,P012,Paket hampers,kerajinan,99000,10,4,6,594000,0,0,0,online,Saturday,1,10,0,berawan,112,4.7
2024-10-20,P001,Paket nasi lauk,makanan_minuman,18000,70,4,66,1188000,0,0,0,campuran,Sunday,1,10,0,cerah,135,4.6
2024-10-20,P002,Minuman kopi susu,makanan_minuman,15000,102,42,60,900000,0,0,0,campuran,Sunday,1,10,0,cerah,135,4.4
2024-10-20,P003,Snack kemasan lokal,makanan_minuman,9000,121,9,112,907200,10,1,100800,offline,Sunday,1,10,0,cerah,135,4.3
2024-10-20,P004,Kaos basic,fashion,64500,26,14,12,774000,0,0,0,online,Sunday,1,10,0,cerah,135,4.5
2024-10-20,P005,Hijab polos,fashion,41500,34,5,29,1203500,0,0,0,online,Sunday,1,10,0,cerah,135,4.4
2024-10-20,P006,Sandal harian,fashion,59500,37,13,24,1285200,10,1,142800,campuran,Sunday,1,10,0,cerah,135,4.1
2024-10-20,P007,Sabun cuci literan,kebutuhan_rumah,16500,56,29,27,445500,0,0,0,online,Sunday,1,10,0,cerah,135,4.2
